jerseyNumber,job,jobId,title,season,person_mlbam,person_name,team_mlbam,team_name
,Major League Pitching Strategist,MLPS,Major League Pitching Strategist,2022,543343,Danny Hultzen,112,Chicago Cubs
22,Manager,MNGR,Manager,2022,117517,Tony La Russa,145,Chicago White Sox
41,Bench Coach,COAB,Bench Coach,2022,111867,Miguel Cairo,145,Chicago White Sox
26,Hitting Coach,COAT,Hitting Coach,2022,236427,Frank Menechino,145,Chicago White Sox
37,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2022,408201,Howie Clark,145,Chicago White Sox
52,Pitching Coach,COAP,Pitching Coach,2022,446363,Ethan Katz,145,Chicago White Sox
8,First Base Coach,COA1,First Base Coach,2022,111257,Daryl Boston,145,Chicago White Sox
99,Third Base Coach,COA3,Third Base Coach,2022,136607,Joe McEwing,145,Chicago White Sox
29,Bullpen Coach,COAU,Bullpen Coach,2022,492931,Curt Hasler,145,Chicago White Sox
49,Hitting Analytics Instructor,HANI,Analytics Coordinator,2022,455167,Shelley Duncan,145,Chicago White Sox
38,Roving Instructor,ROIN,Major League Instructor,2022,119655,Jerry Narron,145,Chicago White Sox
98,Bullpen Catcher,BCAT,Bullpen Catcher,2022,544838,Miguel Gonzalez,145,Chicago White Sox
96,Bullpen Catcher,BCAT,Bullpen Catcher,2022,465058,Luis Sierra,145,Chicago White Sox
25,Manager,MNGR,Manager,2022,110816,David Bell,113,Cincinnati Reds
45,Bench Coach,COAB,Bench Coach,2022,110848,Freddie Benavides,113,Cincinnati Reds
59,Hitting Coach,COAT,Hitting Coach,2022,150043,Alan Zinter,113,Cincinnati Reds
62,Major League Assistant Hitting Coach,MLAH,Major League Assistant Hitting Coach/offensive coordinator,2022,592548,Joel McKeithan,113,Cincinnati Reds
36,Pitching Coach,COAP,Pitching Coach/Director of Pitching,2022,627038,Derek Johnson,113,Cincinnati Reds
65,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2022,697960,Eric Jagers,113,Cincinnati Reds
90,First Base Coach,COA1,First Base/Infield/Baserunning Coach,2022,113291,Delino DeShields,113,Cincinnati Reds
56,Third Base Coach,COA3,Third Base/Catching Coach,2022,407399,J.R. House,113,Cincinnati Reds
61,Coach,COAC,Game Planning/Outfield Coach,2022,429402,Jeff Pickler,113,Cincinnati Reds
60,Bullpen Coach,COAU,Bullpen Coach,2022,123502,Lee Tunnell,113,Cincinnati Reds
91,Bullpen Catcher,BCAT,Bullpen Catcher,2022,600892,Jose Duarte,113,Cincinnati Reds
92,Assistant Coach,ASSC,Assistant Coach,2022,572688,Kyle Arnsberg,113,Cincinnati Reds
89,Assistant Coach,ASSC,Assistant Coach,2022,684408,Cristian Perez,113,Cincinnati Reds
88,Assistant Coach,ASSC,Assistant Coach,2022,464708,Rolando Valles,113,Cincinnati Reds
77,Manager,MNGR,Manager,2022,114378,Terry Francona,114,Cleveland Guardians
30,Bench Coach,COAB,Bench Coach,2022,427204,DeMarlo Hale,114,Cleveland Guardians
13,Hitting Coach,COAT,Hitting Coach,2022,453362,Chris Valaika,114,Cleveland Guardians
60,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2022,121367,Victor Rodriguez,114,Cleveland Guardians
51,Pitching Coach,COAP,Pitching Coach,2022,124356,Carl Willis,114,Cleveland Guardians
86,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2022,445229,Joe Torres,114,Cleveland Guardians
15,First Base Coach,COA1,First Base Coach,2022,110184,Sandy Alomar Jr.,114,Cleveland Guardians
16,Third Base Coach,COA3,Third Base Coach,2022,492531,Mike Sarbaugh,114,Cleveland Guardians
85,Bullpen Coach,COAU,Bullpen Coach,2022,425789,Brian Sweeney,114,Cleveland Guardians
64,Bullpen Catcher,BCAT,Bullpen Catcher,2022,440924,Armando Camacaro,114,Cleveland Guardians
82,Bullpen Catcher,BCAT,Bullpen Catcher,2022,607671,Ricky Pacione,114,Cleveland Guardians
96,Hitting Analytics Instructor,HANI,Hitting Analyst,2022,539603,Justin Toole,114,Cleveland Guardians
87,Major League Replay Coordinator,MLRC,Replay Coordinator,2022,427017,Mike Barnett,114,Cleveland Guardians
,Assistant Coach,ASSC,Assistant Coach,2022,543340,Kyle Hudson,114,Cleveland Guardians
,Performance Coach,PERF,Performance Coordinator,2022,587872,Todd Kubacki,114,Cleveland Guardians
,Performance Coach,PERF,Performance Coach,2022,666882,Oscar Gutierrez,114,Cleveland Guardians
,Performance Coach,PERF,Performance Coach,2022,666881,Brian Miles,114,Cleveland Guardians
18,Manager,MNGR,Manager,2022,492493,Brandon Hyde,110,Baltimore Orioles
62,Hitting Coach,COAT,Co-Hitting Coach,2022,677990,Matt Borgschulte,110,Baltimore Orioles
70,Major League Staff Coordinator,MLSC,Major League Field Coordinator/Catching Instructor,2022,492479,Tim Cossins,110,Baltimore Orioles
72,Hitting Coach,COAT,Co-Hitting Coach,2022,623936,Ryan Fuller,110,Baltimore Orioles
57,Bench Coach,COAB,Bench Coach,2022,427190,Fredi Gonzalez,110,Baltimore Orioles
27,Major League Coach,MAJC,Major League Coach,2022,115825,Jose Hernandez,110,Baltimore Orioles
40,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2022,116100,Darren Holmes,110,Baltimore Orioles
38,Pitching Coach,COAP,Pitching Coach/Director of Pitching,2022,458017,Chris Holt,110,Baltimore Orioles
36,Third Base Coach,COA3,Third Base Coach,2022,489081,Tony Mansolino,110,Baltimore Orioles
9,First Base Coach,COA1,First Base Coach,2022,150483,Anthony Sanders,110,Baltimore Orioles
14,Manager,MNGR,Manager,2022,134460,A.J. Hinch,116,Detroit Tigers
26,Bench Coach,COAB,Bench Coach,2022,136601,George Lombard,116,Detroit Tigers
53,Hitting Coach,COAT,Hitting Coach,2022,112635,Scott Coolbaugh,116,Detroit Tigers
27,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2022,425634,Mike Hessman,116,Detroit Tigers
52,Pitching Coach,COAP,Pitching Coach,2022,534600,Chris Fetter,116,Detroit Tigers
61,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2022,119797,Juan Nieves,116,Detroit Tigers
44,First Base Coach,COA1,First Base Coach,2022,433642,Gary Jones,116,Detroit Tigers
39,Third Base Coach,COA3,Third Base Coach,2022,421124,Ramon Santiago,116,Detroit Tigers
88,Quality Control Coach,QUAC,Quality Control Coach,2022,150331,Josh Paul,116,Detroit Tigers
12,Manager,MNGR,Manager,2022,110481,Dusty Baker Jr.,117,Houston Astros
19,Bench Coach,COAB,Bench Coach,2022,440053,Joe Espada,117,Houston Astros
37,Hitting Coach,COAT,Hitting Coach,2022,400090,Alex Cintron,117,Houston Astros
46,Hitting Coach,COAT,Hitting Coach,2022,607086,Troy Snitker,117,Houston Astros
36,Pitching Coach,COAP,Pitching Coach,2022,448312,Joshua Miller,117,Houston Astros
95,Pitching Coach,COAP,Pitching Coach,2022,671010,Bill Murphy,117,Houston Astros
22,First Base Coach,COA1,First Base Coach,2022,463936,Omar Lopez,117,Houston Astros
8,Third Base Coach,COA3,Third Base Coach,2022,120481,Gary Pettis,117,Houston Astros
41,Major League Coach,MAJC,Major League Coach,2022,621483,Jason Kanzler,117,Houston Astros
29,Coach,COAC,Coach,2022,452015,Michael Collins,117,Houston Astros
54,Coach,COAC,Coach,2022,114144,Dan Firova,117,Houston Astros
85,Bullpen Catcher,BCAT,Bullpen Catcher,2022,612538,Javier Bracamonte,117,Houston Astros
,Mental Performance Coordinator,MPCO,Florida Complex Pitching Coach,2022,408069,Erick Threets,117,Houston Astros
22,Manager,MNGR,Manager,2022,118414,Mike Matheny,118,Kansas City Royals
12,Bench Coach,COAB,Bench Coach,2022,437073,Pedro Grifol,118,Kansas City Royals
31,Senior Director of Major League data and development,SDDD,Senior Director for Player Development and Hitting Performance,2022,430830,Alec Zumwalt,118,Kansas City Royals
77,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2022,461387,Keoni De Renne,118,Kansas City Royals
21,Pitching Coach,COAP,Pitching Coach,2022,113793,Cal Eldred,118,Kansas City Royals
39,First Base Coach,COA1,First Base Coach,2022,132360,Damon Hollins,118,Kansas City Royals
25,Third Base Coach,COA3,Third Base Coach,2022,136300,Vance Wilson,118,Kansas City Royals
34,Bullpen Coach,COAU,Bullpen Coach,2022,112065,Larry Carter,118,Kansas City Royals
18,Coach,COAC,Coach,2022,117366,Rusty Kuntz,118,Kansas City Royals
47,Coach,COAC,Coach,2022,118065,John Mabry,118,Kansas City Royals
,Bullpen Catcher,BCAT,Lead Strategist/Bullpen Catcher,2022,605390,Parker Morin,118,Kansas City Royals
,Bullpen Catcher,BCAT,Strategist/Bullpen Catcher,2022,467806,Allan de San Miguel,118,Kansas City Royals
80,Bullpen Catcher,BCAT,Bullpen Catcher,2022,518650,Ryan Eigsti,118,Kansas City Royals
,Special Assignment Hitting Coach,SPHI,Special Assignment Hitting Coach,2022,503354,Mike Tosar,118,Kansas City Royals
,Rehab Pitching Coach,REPC,Replay Coordinator,2022,451548,Bill Duplissea,118,Kansas City Royals
88,Interim Manager,NTRM,Interim Manager,2022,119732,Phil Nevin,108,Los Angeles Angels
81,Bench Coach,COAB,Bench Coach,2022,119268,Ray Montgomery,108,Los Angeles Angels
77,Hitting Coach,COAT,Hitting Coach,2022,430598,Jeremy Reed,108,Los Angeles Angels
85,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2022,437272,John Mallee,108,Los Angeles Angels
83,Pitching Coach,COAP,Pitching Coach,2022,277184,Matt Wise,108,Los Angeles Angels
84,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2022,492826,Dom Chiti,108,Los Angeles Angels
80,First Base Coach,COA1,First Base Coach,2022,118391,Damon Mashore,108,Los Angeles Angels
86,Third Base Coach,COA3,Third Base Coach,2022,114545,Mike Gallego,108,Los Angeles Angels
87,Hitting Instructor,HINS,Hitting Instructor,2022,122541,Paul Sorrento,108,Los Angeles Angels
95,Bullpen Catcher,BCAT,Bullpen Catcher,2022,460077,Drew Butera,108,Los Angeles Angels
82,Catching Coach,CATC,Catching Coach,2022,115587,Bill Haselman,108,Los Angeles Angels
93,Coach,COAC,Staff Assistant,2022,440785,Jason Brown,108,Los Angeles Angels
90,Coach,COAC,Staff Assistant,2022,678995,Tim Buss,108,Los Angeles Angels
89,Coach,COAC,Major League Field Coordinator,2022,114768,Benji Gil,108,Los Angeles Angels
91,Batting Practice Pitcher,BPPI,Batting Practice Pitcher,2022,554855,Mike Ashman,108,Los Angeles Angels
94,Assistant Coach,ASSC,Staff Assistant,2022,500002,Ali Modami,108,Los Angeles Angels
30,Manager,MNGR,Manager,2022,150353,Dave Roberts,119,Los Angeles Dodgers
88,Bench Coach,COAB,Bench Coach,2022,114712,Bob Geren,119,Los Angeles Dodgers
73,Hitting Coach,COAT,Hitting Coach,2022,111533,Brant Brown,119,Los Angeles Dodgers
72,Hitting Coach,COAT,Hitting Coach,2022,684057,Robert Van Scoyoc,119,Los Angeles Dodgers
99,Pitching Coach,COAP,Pitching Coach,2022,407578,Mark Prior,119,Los Angeles Dodgers
86,First Base Coach,COA1,First Base Coach,2022,449477,Clayton McCullough,119,Los Angeles Dodgers
91,Third Base Coach,COA3,Third Base Coach,2022,492822,Dino Ebel,119,Los Angeles Dodgers
54,Bullpen Coach,COAU,Bullpen Coach,2022,408036,Josh Bard,119,Los Angeles Dodgers
65,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2022,488686,Aaron Bates,119,Los Angeles Dodgers
87,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2022,673281,Connor McGuiness,119,Los Angeles Dodgers
0,Coach,COAC,Game Planning/Communications Coach,2022,446283,Danny Lehmann,119,Los Angeles Dodgers
82,Bullpen Catcher,BCAT,Bullpen Catcher,2022,572772,Steve Cilladi,119,Los Angeles Dodgers
19,Manager,MNGR,Manager,2021,137002,Gabe Kapler,137,San Francisco Giants
0,Bullpen Coach,COAU,Bullpen/Catching Coach,2021,503360,Craig Albernaz,137,San Francisco Giants
84,Pitching Coach,COAP,Pitching Coach,2021,457732,Andrew Bailey,137,San Francisco Giants
97,Pitching Coach,COAP,Director of Pitching,2021,446454,Brian Bannister,137,San Francisco Giants
50,Bench Coach,COAB,Bench/Infield Coach,2021,678989,Kai Correa,137,San Francisco Giants
88,Assistant Hitting Coach,COAA,Director of Hitting/Assistant Hitting Coach,2021,682508,Dustin Lind,137,San Francisco Giants
87,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2021,448258,J.P. Martinez,137,San Francisco Giants
79,Quality Control Coach,QUAC,Quality Assurance Coach,2021,455512,Nick Ortiz,137,San Francisco Giants
00,First Base Coach,COA1,First Base Coach,2021,460322,Antoan Richardson,137,San Francisco Giants
77,Hitting Coach,COAT,Hitting Coach,2021,643585,Justin Viele,137,San Francisco Giants
23,Third Base Coach,COA3,Third Base Coach,2021,124588,Ron Wotus,137,San Francisco Giants
91,Major League Coach,MAJC,Major League Assistant Coach,2021,506912,Mark Hallberg,137,San Francisco Giants
92,Major League Coach,MAJC,Major League Assistant Coach,2021,693136,Alyssa Nakken,137,San Francisco Giants
99,Bullpen Catcher,BCAT,Bullpen Catcher,2021,666065,Taira Uematsu,137,San Francisco Giants
98,Coach,COAC,"Director, Video Coaching",2021,445010,Fernando Perez,137,San Francisco Giants
96,Assistant Coach,ASSC,Assistant Coach,2021,657804,Brant Whiting,137,San Francisco Giants
58,Bench Coach,COAB,Bench Coach,2021,492913,Dave Jauss,121,New York Mets
56,Hitting Coach,COAT,Hitting Coach,2021,454596,Hugh Quattlebaum,121,New York Mets
54,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2021,446858,Kevin Howard,121,New York Mets
55,Pitching Coach,COAP,Pitching Coach,2021,458550,Jeremy Hefner,121,New York Mets
59,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2021,435618,Jeremy Accardo,121,New York Mets
79,Assistant Pitching Coach,COPA,Assistant Pitching Coach/Minor league Pitching Coordinator,2021,654077,Ricky Meinhold,121,New York Mets
51,First Base Coach,COA1,First Base Coach,2021,123094,Tony Tarasco,121,New York Mets
22,Major League Field Coordinator,MLFC,Major League Field Coordinator/Catching Coach,2021,150411,Brian Schneider,121,New York Mets
78,Bullpen Catcher,BCAT,Bullpen Catcher,2021,430002,Eric Langill,121,New York Mets
57,Bullpen Catcher,BCAT,Bullpen Catcher,2021,534948,Dave Racaniello,121,New York Mets
17,Manager,MNGR,Manager,2021,111213,Aaron Boone,147,New York Yankees
64,Bench Coach,COAB,Bench Coach,2021,425825,Carlos Mendoza,147,New York Yankees
72,Hitting Coach,COAT,Hitting Coach,2021,407801,Marcus Thames,147,New York Yankees
74,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2021,452063,P.J. Pilittere,147,New York Yankees
67,Pitching Coach,COAP,Pitching Coach,2021,666880,Matt Blake,147,New York Yankees
75,First Base Coach,COA1,First Base Coach/Outfield Instructor,2021,435065,Reggie Willits,147,New York Yankees
88,Third Base Coach,COA3,Third Base Coach,2021,119732,Phil Nevin,147,New York Yankees
60,Bullpen Coach,COAU,Bullpen Coach,2021,115476,Mike Harkey,147,New York Yankees
76,Catching Coach,CATC,Quality Control and Catching Coach,2021,678933,Tanner Swanson,147,New York Yankees
,Bullpen Catcher,BCAT,Bullpen Catcher/Coaching Assistant,2021,645080,Radley Haddad,147,New York Yankees
,Assistant Coach,ASSC,Coaching Assistant/Instant Replay Coordinator,2021,437906,Brett Weber,147,New York Yankees
29,Bench Coach,COAB,Bench Coach,2021,134342,Ryan Christenson,133,Oakland Athletics
51,Hitting Coach,COAT,Hitting Coach,2021,470252,Darren Bush,133,Oakland Athletics
52,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2021,440009,Eric Martins,133,Oakland Athletics
14,Pitching Coach,COAP,Pitching Coach,2021,491913,Scott Emerson,133,Oakland Athletics
10,First Base Coach,COA1,First Base Coach,2021,110119,Mike Aldrete,133,Oakland Athletics
7,Third Base Coach,COA3,Third Base Coach,2021,117276,Mark Kotsay,133,Oakland Athletics
59,Bullpen Coach,COAU,Bullpen Coach,2021,116534,Marcus Jensen,133,Oakland Athletics
91,Bullpen Catcher,BCAT,Bullpen Catcher,2021,458031,Dustin Hughes,133,Oakland Athletics
88,Bullpen Catcher,BCAT,Bullpen Catcher,2021,543653,Philip Pohl,133,Oakland Athletics
,Mental Performance Coordinator,MPCO,Minor League Pitching Coordinator,2021,120288,Gil Patterson,133,Oakland Athletics
25,Manager,MNGR,Manager,2021,114833,Joe Girardi,143,Philadelphia Phillies
59,Bench Coach,COAB,Bench Coach,2021,479080,Rob Thomson,143,Philadelphia Phillies
65,Pitching Coach,COAP,Pitching Coach,2021,571584,Caleb Cotham,143,Philadelphia Phillies
94,Bullpen Coach,COAU,Bullpen Coach,2021,150326,David Lundquist,143,Philadelphia Phillies
53,Hitting Coach,COAT,Hitting Coach,2021,438989,Kevin Long,143,Philadelphia Phillies
95,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2021,463313,Pedro Guerrero,143,Philadelphia Phillies
62,Third Base Coach,COA3,Third Base Coach,2021,150130,Dusty Wathan,143,Philadelphia Phillies
38,First Base Coach,COA1,First Base Coach,2021,446111,Paco Figueroa,143,Philadelphia Phillies
9,Infield Coach,INFC,Infield Coach,2021,433638,Bobby Dickerson,143,Philadelphia Phillies
95,Quality Control Coach,QUAC,Quality Assurance Coach,2021,466252,Mike Calitri,143,Philadelphia Phillies
92,Assistant Coach,ASSC,Assistant Coach,2021,118886,Bobby Meacham,143,Philadelphia Phillies
82,Bullpen Catcher,BCAT,Bullpen Catcher/Catching Coach,2021,595433,Bob Stumpo,143,Philadelphia Phillies
81,Catching Coach,CATC,Bullpen Catcher/Catching Coach,2021,664919,Greg Brodzinski,143,Philadelphia Phillies
17,Manager,MNGR,Manager,2021,486359,Derek Shelton,134,Pittsburgh Pirates
12,Bench Coach,COAB,Bench Coach,2021,430603,Don Kelly,134,Pittsburgh Pirates
88,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2021,461842,Christian Marrero,134,Pittsburgh Pirates
47,Pitching Coach,COAP,Pitching Coach,2021,599909,Oscar Marin,134,Pittsburgh Pirates
16,First Base Coach,COA1,First Base Coach,2021,150031,Tarrik Brock,134,Pittsburgh Pirates
87,Bullpen Coach,COAU,Bullpen Coach,2021,445593,Justin Meccage,134,Pittsburgh Pirates
53,Coach,COAC,Coach,2021,427468,Glenn Sherlock,134,Pittsburgh Pirates
82,Bullpen Catcher,BCAT,Bullpen Catcher/Catching Assistant,2021,548089,Jordan Comadena,134,Pittsburgh Pirates
86,Assistant Coach,ASSC,Coaching Assistant,2021,534932,Heberto Andrade,134,Pittsburgh Pirates
85,Major League Field Coordinator,MLFC,Major League Field Coordinator,2021,430958,Mike Rabelo,134,Pittsburgh Pirates
16,Manager,MNGR,Manager,2021,408211,Kevin Cash,139,Tampa Bay Rays
33,Bench Coach,COAB,Bench Coach,2021,493032,Matt Quatraro,139,Tampa Bay Rays
51,Hitting Coach,COAT,Hitting Coach,2021,119456,Chad Mottola,139,Tampa Bay Rays
23,Pitching Coach,COAP,Pitching Coach,2021,216897,Kyle Snyder,139,Tampa Bay Rays
40,First Base Coach,COA1,First Base Coach,2021,123350,Ozzie Timmons,139,Tampa Bay Rays
27,Third Base Coach,COA3,Third Base Coach,2021,494883,Rodney Linares,139,Tampa Bay Rays
41,Bullpen Coach,COAU,Bullpen Coach,2021,494748,Stan Boroski,139,Tampa Bay Rays
99,Bullpen Catcher,BCAT,Bullpen Catcher,2021,470373,Misha Dworken,139,Tampa Bay Rays
24,Major League Field Coordinator,MLFC,Major League Field Coordinator,2021,150137,Paul Hoover,139,Tampa Bay Rays
97,Coach,COAC,Process & Analytics Coach,2021,684070,Jonathan Erlichman,139,Tampa Bay Rays
,Mental Performance Coordinator,MPCO,"Minor League Director, Pitching Development",2021,121307,Dewey Robinson,139,Tampa Bay Rays
9,Manager,MNGR,Manager,2021,122011,Scott Servais,136,Seattle Mariners
48,Bench Coach,COAB,Bench Coach,2021,277409,Jared Sandberg,136,Seattle Mariners
21,Hitting Coach,COAT,Hitting Coach,2021,117420,Tim Laker,136,Seattle Mariners
44,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2021,692775,Jarret DeHart,136,Seattle Mariners
32,Pitching Coach,COAP,Pitching Coach,2021,597076,Pete Woodworth,136,Seattle Mariners
6,First Base Coach,COA1,First Base/Infield Coach,2021,427228,Perry Hill,136,Seattle Mariners
14,Third Base Coach,COA3,Third Base Coach,2021,427000,Manny Acta,136,Seattle Mariners
79,Bullpen Coach,COAU,Bullpen Coach and Director of Pitching Strategy,2021,548305,Trent Blank,136,Seattle Mariners
89,Batting Practice Pitcher,BPPI,Batting Practice Pitcher,2021,506562,Nasusel Cabrera,136,Seattle Mariners
,Special Assignment Coach,COSA,Special Assignment Coach,2021,547874,Hisashi Iwakuma,136,Seattle Mariners
66,Bullpen Catcher,BCAT,Bullpen Catcher,2021,466245,Fleming Baez,136,Seattle Mariners
37,Manager,MNGR,Manager,2021,458538,Oliver Marmol,138,St. Louis Cardinals
54,Hitting Coach,COAT,Hitting Coach,2021,527982,Jeff Albert,138,St. Louis Cardinals
